CompID,UserID,PublicRank,Successful Submission Count,CompPartCreated Year,CompPartCreated Month,CompPartCreated Day_of_week
ID_JIF0,ID_N35GCF9C,rank 11,count 6,3,4,2
ID_YZ4I,ID_N35GCF9C,,,1,10,7
ID_F7X4,ID_N35GCF9C,,,1,10,7
ID_JIF0,ID_EJZG35CB,rank 1,count 10,3,10,6
ID_AWEI,ID_EJZG35CB,,,3,10,6
ID_JIF0,ID_OEX4L8SG,rank 1,count 10,3,10,1
ID_AWEI,ID_OEX4L8SG,,,3,10,1
ID_JIF0,ID_9CIIMIW0,rank 1,count 10,3,10,3
ID_AWEI,ID_9CIIMIW0,,,3,10,3
ID_JIF0,ID_4VQAHGR5,,count 10,3,10,7
ID_AWEI,ID_4VQAHGR5,,,3,10,7
ID_JIF0,ID_N0PYZCWS,rank 11,count 10,3,10,7
ID_AWEI,ID_N0PYZCWS,,,3,10,7
ID_JIF0,ID_2DJNTYM7,rank 11,count 8,3,9,6
ID_AWEI,ID_2DJNTYM7,,,3,9,6
ID_JIF0,ID_TS1YZ5U3,,count 10,3,10,7
ID_AWEI,ID_TS1YZ5U3,,,3,10,7
ID_JIF0,ID_HEXY30O7,,,3,4,2
ID_AWEI,ID_HEXY30O7,,,3,4,2
ID_JIF0,ID_OHN6KAST,,,3,4,2
ID_AWEI,ID_OHN6KAST,,,3,4,2
ID_JIF0,ID_I639HWON,rank 11,count 10,3,10,4
ID_AWEI,ID_I639HWON,,,3,10,4
ID_JIF0,ID_HW2E9SM6,rank 11,count 10,3,9,4
ID_AWEI,ID_HW2E9SM6,,,3,9,4
ID_JIF0,ID_WRAISWKF,,,3,5,3
ID_AWEI,ID_WRAISWKF,,,3,5,3
ID_JIF0,ID_X8MKNE9A,rank 1,count 10,3,10,5
ID_AWEI,ID_X8MKNE9A,,,3,10,5
ID_JIF0,ID_M4FB34NR,rank 1,count 10,3,10,7
ID_AWEI,ID_M4FB34NR,,,3,10,7
ID_JIF0,ID_IUUPOJNT,rank 1,count 10,3,10,7
ID_AWEI,ID_IUUPOJNT,,,3,10,7
ID_JIF0,ID_WMTVRROH,rank 11,count 3,3,9,7
ID_AWEI,ID_WMTVRROH,,,3,9,7
ID_JIF0,ID_7CN12D1P,rank 11,count 6,3,9,1
ID_AWEI,ID_7CN12D1P,,,3,9,1
ID_JIF0,ID_YUYCPNOW,rank 1,count 10,3,10,4
ID_AWEI,ID_YUYCPNOW,,,3,10,4
ID_JIF0,ID_FOIZ8WG8,rank 1,count 10,3,10,2
ID_AWEI,ID_FOIZ8WG8,,,3,10,2
ID_JIF0,ID_YMVTF5R0,rank 1,count 8,3,10,3
ID_AWEI,ID_YMVTF5R0,,,3,10,3
ID_JIF0,ID_WD0NOE2R,rank 11,count 6,3,9,2
ID_AWEI,ID_WD0NOE2R,,,3,9,2
ID_JIF0,ID_2OPTUF2K,rank 11,count 10,3,9,7
ID_AWEI,ID_2OPTUF2K,,,3,9,7
ID_JIF0,ID_E6N44EJK,rank 11,count 10,3,10,1
ID_AWEI,ID_E6N44EJK,,,3,10,1
ID_JIF0,ID_QXZKRC3Y,,,3,4,2
ID_AWEI,ID_QXZKRC3Y,,,3,4,2
ID_JIF0,ID_8GQTR8NJ,rank 11,count 4,3,10,1
ID_AWEI,ID_8GQTR8NJ,,,3,10,1
ID_JIF0,ID_YO7PP7UM,,,3,4,1
ID_AWEI,ID_YO7PP7UM,,,3,4,1
ID_JIF0,ID_G8CRLRBX,rank 1,count 7,3,9,3
ID_AWEI,ID_G8CRLRBX,,,3,9,3
ID_JIF0,ID_OSW4UJX6,,,3,4,2
ID_AWEI,ID_OSW4UJX6,,,3,4,2
ID_JIF0,ID_IE85N696,,,3,5,3
ID_AWEI,ID_IE85N696,,,3,5,3
ID_G370,ID_IE85N696,,,3,12,2
ID_JIF0,ID_9O2PPFF6,rank 11,count 3,3,9,6
ID_AWEI,ID_9O2PPFF6,,,3,9,6
ID_JIF0,ID_CQ6CPJ24,rank 11,count 3,3,9,5
ID_AWEI,ID_CQ6CPJ24,,,3,9,5
ID_JIF0,ID_MVWVBVK9,rank 11,count 10,3,9,1
ID_AWEI,ID_MVWVBVK9,,,3,9,1
ID_JIF0,ID_3CCO1WEH,rank 11,count 10,3,9,4
ID_AWEI,ID_3CCO1WEH,,,3,9,4
ID_JIF0,ID_AHCTGL81,rank 1,count 10,3,10,7
ID_AWEI,ID_AHCTGL81,,,3,4,7
ID_85VQ,ID_AHCTGL81,,,3,4,7
ID_JIF0,ID_80BGDD1R,,,3,5,3
ID_AWEI,ID_80BGDD1R,,,3,5,3
ID_JIF0,ID_ZUM7DJYJ,rank 11,count 10,3,10,2
ID_AWEI,ID_ZUM7DJYJ,,,3,10,2
ID_JIF0,ID_3T8SP748,,,3,4,2
ID_AWEI,ID_3T8SP748,,,3,4,2
ID_JIF0,ID_OVF9PSDN,rank 11,count 10,3,10,4
ID_AWEI,ID_OVF9PSDN,,,3,10,4
ID_JIF0,ID_8T253W1O,rank 11,count 10,3,10,7
ID_AWEI,ID_8T253W1O,,,3,10,7
ID_JIF0,ID_P6D1GLAM,,,3,5,3
ID_JIF0,ID_FTGSXHZW,rank 11,count 6,3,8,7
ID_AWEI,ID_FTGSXHZW,,,3,8,7
ID_JIF0,ID_F3T5G9CO,rank 11,count 10,3,5,3
ID_1INW,ID_F3T5G9CO,,,1,10,1
ID_JIF0,ID_AWXJSB45,rank 11,count 10,3,9,2
ID_AWEI,ID_AWXJSB45,,,3,9,2
ID_JIF0,ID_I809I8VH,rank 11,count 10,3,10,3
ID_AWEI,ID_I809I8VH,,,3,10,3
ID_JIF0,ID_T1BI065G,rank 11,count 10,3,10,5
ID_AWEI,ID_T1BI065G,,,3,10,5
ID_JIF0,ID_B1SLSDBS,,count 10,3,9,2
ID_AWEI,ID_B1SLSDBS,,count 10,3,9,2
ID_JIF0,ID_J5LE6Q7Z,rank 1,count 8,3,5,3
ID_UIC7,ID_J5LE6Q7Z,,,1,10,7
ID_JIF0,ID_WZDBI5QJ,rank 11,count 10,3,10,6
ID_AWEI,ID_WZDBI5QJ,,,3,10,6
ID_D42Y,ID_WZDBI5QJ,,,2,5,6
ID_GCU7,ID_WZDBI5QJ,,,2,10,6
ID_JIF0,ID_CUESR1NT,,,3,5,3
ID_AWEI,ID_CUESR1NT,,,3,5,3
ID_JIF0,ID_0ZCDHAPY,rank 11,count 7,3,9,6
ID_AWEI,ID_0ZCDHAPY,,,3,9,6
ID_JIF0,ID_XPQH63Q2,rank 1,count 10,3,10,6
ID_AWEI,ID_XPQH63Q2,,,3,10,6
ID_JIF0,ID_DVCY75SI,rank 1,count 10,3,10,7
ID_AWEI,ID_DVCY75SI,,,3,10,7
ID_JIF0,ID_J5SMCFTI,rank 1,count 6,3,10,1
ID_AWEI,ID_J5SMCFTI,,,3,10,1
ID_JIF0,ID_7BQ7N8UO,rank 11,count 6,3,9,1
ID_AWEI,ID_7BQ7N8UO,,,3,9,1
ID_JIF0,ID_UF8QB8JV,rank 1,count 10,3,9,2
ID_AWEI,ID_UF8QB8JV,,,3,9,2
ID_JIF0,ID_SPMFLMSA,rank 11,count 8,3,9,1
ID_AWEI,ID_SPMFLMSA,,,3,9,1
ID_JIF0,ID_NDYSMSSC,rank 1,count 6,3,4,2
ID_JIF0,ID_Q3WOGYZM,rank 11,count 10,3,8,7
ID_AWEI,ID_Q3WOGYZM,,,3,8,7
ID_JIF0,ID_PSTU7GGR,,,3,10,7
ID_AWEI,ID_PSTU7GGR,,,3,10,7
ID_JIF0,ID_IJ4Q5E63,rank 11,count 8,3,10,6
ID_AWEI,ID_IJ4Q5E63,,,3,10,6
ID_JIF0,ID_SETNOICM,rank 11,count 10,3,10,2
ID_AWEI,ID_SETNOICM,,,3,10,2
ID_JIF0,ID_0F7VQ0ED,rank 11,count 9,3,10,1
ID_AWEI,ID_0F7VQ0ED,,,3,10,1
ID_JIF0,ID_TXLOIEXK,,count 10,3,10,6
ID_AWEI,ID_TXLOIEXK,,,3,10,6
ID_JIF0,ID_OF8BPNXK,rank 11,count 6,3,5,3
ID_AWEI,ID_OF8BPNXK,,,3,5,3
ID_JIF0,ID_CG8ICISA,rank 1,count 10,3,9,3
ID_AWEI,ID_CG8ICISA,,,3,9,3
ID_JIF0,ID_WJXOJABJ,rank 11,count 10,3,10,3
ID_AWEI,ID_WJXOJABJ,,,3,10,3
ID_JIF0,ID_901U1C1V,rank 1,count 6,3,9,6
ID_AWEI,ID_901U1C1V,,,3,9,6
ID_JIF0,ID_P2ZPZVKF,rank 1,count 10,3,10,4
ID_AWEI,ID_P2ZPZVKF,,,3,10,4
ID_JIF0,ID_R1TR8FU9,rank 11,count 10,3,9,7
ID_AWEI,ID_R1TR8FU9,,,3,9,7
ID_JIF0,ID_WISSP1OZ,rank 11,count 7,3,9,3
ID_AWEI,ID_WISSP1OZ,,,3,9,3
ID_JIF0,ID_05P9UFW2,rank 11,count 9,3,4,2
ID_JIF0,ID_767QZA77,rank 11,count 8,3,9,7
ID_AWEI,ID_767QZA77,,,3,9,7
ID_JIF0,ID_WBXUJWGO,rank 1,count 10,3,9,1
ID_AWEI,ID_WBXUJWGO,,,3,9,1
ID_JIF0,ID_PY23QH65,rank 1,count 6,3,9,5
ID_AWEI,ID_PY23QH65,,,3,9,5
ID_JIF0,ID_TCX4NNKE,rank 1,count 10,3,10,7
ID_AWEI,ID_TCX4NNKE,,,3,10,7
ID_JIF0,ID_50F9808M,rank 1,count 10,3,10,4
ID_AWEI,ID_50F9808M,,count 10,3,10,4
ID_JIF0,ID_OSZDCQ9D,rank 1,count 10,3,10,7
ID_AWEI,ID_OSZDCQ9D,,,3,10,7
ID_JIF0,ID_BPY0ZH9E,rank 11,count 3,3,10,4
ID_AWEI,ID_BPY0ZH9E,,,3,10,4
ID_JIF0,ID_54CDX12T,,count 10,3,8,3
ID_AWEI,ID_54CDX12T,,,3,8,2
ID_JIF0,ID_KDDYMO6N,rank 1,count 6,3,9,7
ID_AWEI,ID_KDDYMO6N,,,3,9,7
ID_JIF0,ID_PZVAAVES,rank 11,count 8,3,9,7
ID_AWEI,ID_PZVAAVES,,,3,9,7
ID_JIF0,ID_4Z354EYW,,,3,4,2
ID_AWEI,ID_4Z354EYW,,,3,4,2
ID_JIF0,ID_GL5645LF,,,3,4,2
ID_AWEI,ID_GL5645LF,,,3,4,2
ID_JIF0,ID_U33NXF3P,,,3,5,3
ID_AWEI,ID_U33NXF3P,,,3,5,3
ID_JIF0,ID_GRRDRQAM,rank 11,count 6,3,9,2
ID_AWEI,ID_GRRDRQAM,,,3,9,2
ID_JIF0,ID_2NO6OX0I,rank 1,count 10,3,10,7
ID_AWEI,ID_2NO6OX0I,,,3,10,2
ID_JIF0,ID_DPRYP6Z1,rank 1,count 6,3,10,7
ID_AWEI,ID_DPRYP6Z1,,,3,10,7
ID_JIF0,ID_S7AT4N23,rank 1,count 10,3,10,7
ID_AWEI,ID_S7AT4N23,,,3,10,7
ID_JIF0,ID_AUUDA5I3,rank 1,count 6,3,9,1
ID_AWEI,ID_AUUDA5I3,,,3,9,1
ID_JIF0,ID_Y2PWWRPT,rank 1,count 10,3,9,2
ID_AWEI,ID_Y2PWWRPT,,,3,9,2
ID_JIF0,ID_M1VUFV06,,,3,9,7
ID_AWEI,ID_M1VUFV06,,,3,9,7
ID_JIF0,ID_J3PHGWG2,,,3,4,2
ID_AWEI,ID_J3PHGWG2,,,3,4,2
ID_G370,ID_J3PHGWG2,,,3,12,2
ID_T638,ID_J3PHGWG2,,,3,6,6
ID_JIF0,ID_TFLDTG1Z,,,3,4,2
ID_AWEI,ID_TFLDTG1Z,,,3,4,2
ID_JIF0,ID_NS6SEIMS,,,3,4,2
ID_AWEI,ID_NS6SEIMS,,,3,4,2
ID_I5BX,ID_47B0GL81,,,3,11,2
ID_J66M,ID_47B0GL81,,,3,11,2
ID_P8IG,ID_47B0GL81,,,3,4,1
ID_GCU7,ID_47B0GL81,,,3,6,5
ID_R5HL,ID_47B0GL81,,,3,11,7
ID_1INW,ID_47B0GL81,,,3,6,2
ID_HTKR,ID_47B0GL81,,,3,7,5
ID_T638,ID_47B0GL81,,,3,7,6
ID_P8IG,ID_1R8TI2S4,,,3,12,7
ID_E1LI,ID_1R8TI2S4,,,3,11,1
ID_F7X4,ID_1R8TI2S4,rank 9,count 10,3,12,5
ID_T638,ID_1R8TI2S4,,,3,12,7
ID_I5BX,ID_KKZLCUSG,,,3,12,6
ID_I5BX,ID_Q5DL7LKY,rank 11,count 10,3,10,7
ID_MPSN,ID_Q5DL7LKY,rank 5,count 10,3,10,3
ID_GCU7,ID_Q5DL7LKY,rank 3,count 10,3,10,7
ID_G7A4,ID_Q5DL7LKY,,,3,10,5
ID_GQCR,ID_Q5DL7LKY,rank 9,count 10,3,10,5
ID_I5BX,ID_7BL1AD5H,,,3,9,2
ID_WIA6,ID_7BL1AD5H,,,3,9,2
ID_J66M,ID_7BL1AD5H,,,3,9,2
ID_P8IG,ID_7BL1AD5H,,,3,9,3
ID_CKLY,ID_7BL1AD5H,,,3,9,7
ID_I5BX,ID_8B0KMULU,,,3,9,3
ID_MPSN,ID_8B0KMULU,,,3,10,5
ID_ON5E,ID_8B0KMULU,rank 11,count 10,3,9,4
ID_HTKR,ID_8B0KMULU,,count 10,3,9,3
ID_GQCR,ID_8B0KMULU,,count 10,3,10,5
ID_I5BX,ID_D2OZ4AR5,rank 11,count 10,3,12,2
ID_MPSN,ID_D2OZ4AR5,,,3,12,2
ID_HTKR,ID_D2OZ4AR5,,,3,11,4
ID_57TX,ID_6LD0L0Q0,rank 11,count 8,3,10,4
ID_BWI3,ID_6LD0L0Q0,,,3,6,4
ID_HJ9S,ID_6LD0L0Q0,,,3,5,3
ID_09D8,ID_6LD0L0Q0,,,3,5,3
ID_Y6XI,ID_6LD0L0Q0,,count 8,3,12,4
ID_G7A4,ID_6LD0L0Q0,,,3,10,3
ID_GQCR,ID_6LD0L0Q0,,,3,10,3
ID_T638,ID_6LD0L0Q0,,,3,6,4
ID_I5BX,ID_D86UO620,,,3,10,5
ID_I5BX,ID_G64280CC,,,3,11,3
ID_SNXY,ID_G64280CC,,,3,11,3
ID_GCU7,ID_G64280CC,,,3,11,3
ID_VDSL,ID_G64280CC,,,3,11,3
ID_I5BX,ID_X19KAU72,,,3,11,7
ID_I5BX,ID_ZFENYIEH,,,3,11,1
ID_AWEI,ID_7YUB6ZV7,,,3,12,1
ID_GTIV,ID_7YUB6ZV7,,,3,12,1
ID_R5HL,ID_7YUB6ZV7,,,3,12,1
ID_I5BX,ID_S65ZVAOS,,,3,11,3
ID_IUTP,ID_S65ZVAOS,,,2,12,5
ID_MPSN,ID_S65ZVAOS,,,2,12,5
ID_FBDX,ID_S65ZVAOS,,,2,12,5
ID_E1LI,ID_S65ZVAOS,,,3,11,3
ID_D42Y,ID_S65ZVAOS,,count 10,3,1,2
ID_4DT4,ID_S65ZVAOS,,,3,8,1
ID_GTIV,ID_S65ZVAOS,,,3,11,3
ID_HJ9S,ID_S65ZVAOS,,,2,11,3
ID_HTKR,ID_S65ZVAOS,,,3,11,3
ID_XWMG,ID_S65ZVAOS,,,2,12,5
ID_I5BX,ID_E1NCWZGT,,,3,10,5
ID_MPSN,ID_E1NCWZGT,,,2,4,1
ID_SW6X,ID_T9FFLVEN,,,3,9,2
ID_MPSN,ID_T9FFLVEN,,,2,11,5
ID_IAYS,ID_T9FFLVEN,,,2,11,5
ID_I5BX,ID_IVPLRUTF,,,3,9,1
ID_I5BX,ID_5TRS5FW2,,,3,12,7
ID_I5BX,ID_7Q47C18U,,,3,9,1
ID_I5BX,ID_TQWHKQFG,,,3,11,7
ID_I5BX,ID_4O0FPAGM,,,3,11,1
ID_I5BX,ID_M8EX788Z,,,3,9,3
ID_AWEI,ID_M8EX788Z,,count 10,3,5,1
ID_4DT4,ID_M8EX788Z,,,3,5,1
ID_SAZ4,ID_M8EX788Z,rank 11,count 8,3,7,1
ID_ZSZR,ID_M8EX788Z,,,3,8,3
ID_MPSN,ID_YS9G26FT,rank 5,count 10,3,10,5
ID_AWEI,ID_YS9G26FT,,,3,3,2
ID_E1LI,ID_YS9G26FT,,,3,10,5
ID_85VQ,ID_YS9G26FT,rank 10,count 10,3,3,2
ID_R5HL,ID_YS9G26FT,rank 5,count 10,3,10,5
ID_1INW,ID_YS9G26FT,,,3,10,5
ID_I5BX,ID_LLKUPKZG,,,3,10,1
ID_WIA6,ID_LLKUPKZG,,,3,11,5
ID_GCU7,ID_LLKUPKZG,,,3,10,7
ID_G7A4,ID_LLKUPKZG,,,3,10,5
ID_ZSZR,ID_LLKUPKZG,,,3,10,2
ID_MPSN,ID_A0IFCA8N,,,3,5,1
ID_D42Y,ID_A0IFCA8N,,,3,5,1
ID_GCU7,ID_A0IFCA8N,,,3,4,1
ID_G370,ID_A0IFCA8N,rank 1,count 10,3,12,1
ID_VNN1,ID_A0IFCA8N,,,3,5,1
ID_1INW,ID_A0IFCA8N,,,3,5,1
ID_HTKR,ID_A0IFCA8N,,,3,5,1
ID_T638,ID_A0IFCA8N,,,3,5,1
ID_R5HL,ID_P48NPZGE,,,3,12,5
ID_I5BX,ID_XXP822U7,rank 11,count 10,3,12,7
ID_R5HL,ID_01RVRJ63,,,3,12,3
ID_I5BX,ID_TX07BXJ1,,,3,10,5
ID_I5BX,ID_0EEJF4P8,,,3,11,3
ID_1INW,ID_0EEJF4P8,,,2,3,2
ID_GTIV,ID_1UCW1QOK,,,3,12,4
ID_R5HL,ID_1UCW1QOK,rank 1,count 5,3,12,1
ID_1INW,ID_1UCW1QOK,,count 6,3,11,3
ID_BT9Z,ID_1UCW1QOK,,,3,11,2
ID_I5BX,ID_THE6NWW0,,,3,9,7
ID_MPSN,ID_THE6NWW0,,,3,9,7
ID_GCU7,ID_THE6NWW0,,,3,9,7
ID_TLNA,ID_THE6NWW0,,,3,9,7
ID_ZSZR,ID_THE6NWW0,,,3,9,7
ID_I5BX,ID_YP1VQIWA,,,3,11,1
ID_I5BX,ID_NAE590PA,,,3,9,5
ID_P8IG,ID_NAE590PA,,,3,9,5
ID_MICX,ID_NAE590PA,rank 5,count 10,3,4,7
ID_E1LI,ID_NAE590PA,,,3,9,5
ID_GTIV,ID_NAE590PA,,,3,12,5
ID_F0B5,ID_NAE590PA,,,3,9,2
ID_GFDE,ID_NAE590PA,,,3,3,1
ID_VS6D,ID_NAE590PA,,,3,9,5
ID_XWMG,ID_NAE590PA,,,3,3,2
ID_0HHR,ID_NAE590PA,,,3,3,1
ID_ZSZR,ID_NAE590PA,,,3,3,6
ID_3HST,ID_NAE590PA,,,3,7,7
ID_I5BX,ID_089OU3AF,,,3,12,6
ID_I5BX,ID_8XB5959C,,,3,9,3
ID_J66M,ID_8XB5959C,,,3,3,5
ID_AWEI,ID_8XB5959C,,count 10,3,2,7
ID_88GO,ID_8XB5959C,,,3,3,5
ID_E1LI,ID_8XB5959C,,,3,4,3
ID_4DT4,ID_8XB5959C,,,3,4,4
ID_F0B5,ID_8XB5959C,,,3,6,4
ID_85VQ,ID_8XB5959C,rank 11,count 5,3,2,7
ID_0HHR,ID_8XB5959C,,,3,3,2
ID_GI2A,ID_HNK68J9K,,,3,6,6
ID_P8IG,ID_HNK68J9K,,,3,7,6
ID_4DT4,ID_HNK68J9K,,,3,6,1
ID_F0B5,ID_HNK68J9K,,,3,8,2
ID_R5HL,ID_HNK68J9K,,,3,12,7
ID_HTKR,ID_HNK68J9K,,,3,7,6
ID_I5BX,ID_TSNS5H3K,rank 11,count 10,3,11,7
ID_I5BX,ID_5S3103U6,,,3,11,3
ID_MPSN,ID_5S3103U6,rank 1,count 8,3,4,3
ID_F53H,ID_5S3103U6,,,3,11,3
ID_D42Y,ID_5S3103U6,,,3,4,2
ID_HTKR,ID_5S3103U6,,,3,11,3
ID_I5BX,ID_1JSFNRSR,,,3,10,5
ID_GCU7,ID_1JSFNRSR,,,3,10,5
ID_I5BX,ID_EF54QGMX,rank 11,count 10,3,12,7
ID_SNXY,ID_EF54QGMX,,,3,12,1
ID_GTIV,ID_EF54QGMX,rank 11,count 10,3,12,3
ID_BT9Z,ID_EF54QGMX,,,3,12,3
ID_I5BX,ID_JFD7QF00,,,3,9,3
ID_I5BX,ID_LFQB2LTP,,,3,9,2
ID_GI2A,ID_LFQB2LTP,,,3,6,1
ID_ABBZ,ID_LFQB2LTP,,count 10,3,5,7
ID_SNXY,ID_LFQB2LTP,,,3,12,6
ID_4DT4,ID_LFQB2LTP,rank 9,count 10,3,7,7
ID_GTIV,ID_LFQB2LTP,,,3,11,4
ID_3XEN,ID_LFQB2LTP,rank 11,count 6,3,5,3
ID_F0B5,ID_LFQB2LTP,,,3,10,1
ID_HZ45,ID_LFQB2LTP,,,3,10,3
ID_R5HL,ID_LFQB2LTP,,,3,11,2
ID_VK18,ID_LFQB2LTP,rank 11,count 10,3,5,5
ID_OBP1,ID_LFQB2LTP,rank 11,count 7,3,4,2
ID_VS6D,ID_LFQB2LTP,rank 2,count 10,3,9,2
ID_G7A4,ID_LFQB2LTP,,,3,10,3
ID_GQCR,ID_LFQB2LTP,,,3,10,3
ID_ZSZR,ID_LFQB2LTP,rank 10,count 6,3,3,1
ID_3HST,ID_LFQB2LTP,,,3,9,4
ID_I5BX,ID_NXI7BVAG,,,3,11,2
ID_I5BX,ID_20DSEVRZ,,,3,9,1
ID_MPSN,ID_20DSEVRZ,,,3,10,4
ID_ON5E,ID_20DSEVRZ,rank 11,count 10,3,9,4
ID_HTKR,ID_20DSEVRZ,,,3,11,5
ID_GQCR,ID_20DSEVRZ,,,3,10,5
ID_I5BX,ID_Z393NGC9,,,3,11,2
ID_J66M,ID_Z393NGC9,,count 10,3,3,5
ID_P8IG,ID_Z393NGC9,,,3,3,5
ID_E1LI,ID_Z393NGC9,,,3,3,5
ID_HTKR,ID_Z393NGC9,,,3,3,5
ID_I5BX,ID_ZXF8MA2G,,,3,10,3
ID_I5BX,ID_WUWAAOHU,,,3,12,4
ID_I5BX,ID_ME0F3PCJ,,,3,9,1
ID_MPSN,ID_ME0F3PCJ,,,3,9,4
ID_J66M,ID_ME0F3PCJ,,,3,9,4
ID_AWEI,ID_ME0F3PCJ,,,3,2,7
ID_E1LI,ID_ME0F3PCJ,,,3,9,1
ID_85VQ,ID_ME0F3PCJ,rank 1,count 8,3,2,7
ID_HJ9S,ID_ME0F3PCJ,,,3,9,1
ID_I5BX,ID_AS2P0CVV,rank 11,count 10,3,10,7
ID_MPSN,ID_AS2P0CVV,rank 5,count 10,3,10,3
ID_E1LI,ID_AS2P0CVV,,,3,10,6
ID_F7X4,ID_AS2P0CVV,,,3,11,3
ID_GCU7,ID_AS2P0CVV,rank 7,count 10,3,10,2
ID_GTIV,ID_AS2P0CVV,rank 10,count 10,3,11,3
ID_R5HL,ID_AS2P0CVV,rank 5,count 10,3,11,3
ID_HJ9S,ID_AS2P0CVV,,,3,10,7
ID_VNN1,ID_AS2P0CVV,,,3,10,2
ID_AXVN,ID_AS2P0CVV,,,3,10,7
ID_HTKR,ID_AS2P0CVV,,,3,11,3
ID_BT9Z,ID_AS2P0CVV,,,3,10,7
ID_G7A4,ID_AS2P0CVV,rank 1,count 10,3,10,5
ID_GQCR,ID_AS2P0CVV,rank 1,count 6,3,10,3
ID_I5BX,ID_2BSUF8Y3,,,3,11,4
ID_I5BX,ID_94PRU76F,,,3,10,2
ID_FBDX,ID_94PRU76F,,,2,12,5
ID_XWMG,ID_94PRU76F,,,2,12,5
ID_I5BX,ID_5B7UJVET,,,3,10,2
ID_MPSN,ID_5B7UJVET,,,3,10,2
ID_J66M,ID_5B7UJVET,,,3,10,5
ID_AWEI,ID_5B7UJVET,,,3,10,5
ID_AXVN,ID_5B7UJVET,,,3,10,5
ID_BT9Z,ID_5B7UJVET,,count 9,3,10,5
ID_I5BX,ID_ZIIC78FK,,,3,12,4
ID_F7X4,ID_ZIIC78FK,rank 2,count 10,3,12,5
ID_I5BX,ID_94FKY3ME,,,3,12,7
ID_GI2A,ID_94FKY3ME,,,3,5,1
ID_GCU7,ID_94FKY3ME,,,3,12,7
ID_R5HL,ID_94FKY3ME,,,3,12,7
ID_I5BX,ID_XIWKKJLG,,,3,11,3
ID_P8IG,ID_XIWKKJLG,,,3,11,3
ID_R5HL,ID_XIWKKJLG,,,3,11,2
ID_HJ9S,ID_XIWKKJLG,,,3,11,3
ID_HTKR,ID_XIWKKJLG,,,3,10,7
ID_I5BX,ID_N221ZUEH,,,3,9,1
ID_I5BX,ID_2QCJC8JM,,,3,11,2
ID_WIA6,ID_2QCJC8JM,,,3,11,2
ID_81JW,ID_2QCJC8JM,,,3,11,2
ID_88GO,ID_2QCJC8JM,,,3,11,2
ID_E1LI,ID_2QCJC8JM,,,3,11,2
ID_GTIV,ID_2QCJC8JM,,,3,11,2
ID_I5BX,ID_4H7PA1V3,,,3,9,2
ID_IUTP,ID_4H7PA1V3,,,3,9,2
ID_J66M,ID_4H7PA1V3,,,3,9,2
ID_AWEI,ID_4H7PA1V3,,,3,9,2
ID_SNXY,ID_4H7PA1V3,rank 11,count 5,3,11,4
ID_P8IG,ID_4H7PA1V3,,,3,10,5
ID_R5HL,ID_4H7PA1V3,,,3,10,6
ID_HJ9S,ID_4H7PA1V3,,,3,8,5
ID_VNN1,ID_4H7PA1V3,,,3,8,5
ID_1INW,ID_4H7PA1V3,,,1,12,6
ID_GQCR,ID_4H7PA1V3,,,3,10,5
ID_1CBJ,ID_U7UGW6W4,,,3,11,2
ID_1INW,ID_U7UGW6W4,,count 10,3,11,2
ID_BT9Z,ID_U7UGW6W4,,,3,11,2
ID_I5BX,ID_5A982TKK,,,3,10,1
ID_D42Y,ID_5A982TKK,,,3,8,2
ID_F7X4,ID_5A982TKK,,,3,8,3
ID_GCU7,ID_5A982TKK,,,3,8,2
ID_1INW,ID_5A982TKK,,,3,8,1
ID_T638,ID_5A982TKK,,,3,8,2
ID_ZSZR,ID_5A982TKK,,,3,8,2
ID_WIA6,ID_DX1RYNTD,,count 10,3,12,2
ID_MPSN,ID_DX1RYNTD,,,2,7,1
ID_GCU7,ID_DX1RYNTD,,,2,7,1
ID_H4L8,ID_DX1RYNTD,,,2,10,4
ID_AXVN,ID_DX1RYNTD,rank 10,count 10,2,7,6
ID_LXXE,ID_DX1RYNTD,,,3,12,7
ID_P8IG,ID_YBFTL1JW,,,3,10,3
ID_1CBJ,ID_YBFTL1JW,,,3,6,3
ID_GQCR,ID_YBFTL1JW,,,3,10,5
ID_WIA6,ID_8P0T2TP7,,,3,12,1
ID_LXXE,ID_8P0T2TP7,,,3,12,6
ID_VS6D,ID_8P0T2TP7,,,3,6,6
ID_WIA6,ID_76E81PES,,,3,11,1
ID_WIA6,ID_458SX8U0,,,3,10,2
ID_SNXY,ID_458SX8U0,,,3,11,3
ID_F7X4,ID_458SX8U0,,,3,11,5
ID_R5HL,ID_458SX8U0,rank 5,count 10,3,10,2
ID_G370,ID_458SX8U0,rank 1,count 10,3,12,5
ID_BT9Z,ID_458SX8U0,,,2,9,1
ID_GQCR,ID_458SX8U0,rank 2,count 10,3,10,4
ID_WIA6,ID_Q6VU06QH,,count 10,3,9,3
ID_J66M,ID_Q6VU06QH,,,3,11,7
ID_WIA6,ID_S7FAPBXV,,,3,10,2
ID_HZ45,ID_S7FAPBXV,,,3,10,6
ID_G7A4,ID_S7FAPBXV,,,3,10,6
ID_GQCR,ID_S7FAPBXV,,,3,10,4
ID_WIA6,ID_HIDNRE8G,,count 10,3,9,2
ID_TYYF,ID_HIDNRE8G,,count 10,2,11,2
ID_WIA6,ID_SJQREF5G,,count 10,3,12,6
ID_LXXE,ID_SJQREF5G,,,3,12,6
